ID,Date,Month,mites/g,erios/g,grams_dry_weight,Eriophyoids,Tetranychoids,Phytoseiids,Other Mites,Block,Treatment,Field,N,tetranychoids/plant,tet_totals,tet_sd,tet_se,phytoseiids/plant,pred_totals,erios/plant,erios/plant/g,erio_totals,erio_sd,n_samples
Pheno 13,2021-06-24T00:00:00Z,June,2.8305400372439475,0.8193668528864059,13.425,11,26,2,38,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 14,2021-06-24T00:00:00Z,June,10.608800482218204,0.3616636528028933,8.295,3,85,2,88,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 15,2021-06-24T00:00:00Z,June,1.4297539318233126,7.525020693806908,13.289,100,17,1,19,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 16,2021-06-24T00:00:00Z,June,2.207505518763797,8.758812219611194,14.043,123,23,0,31,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 17,2021-06-24T00:00:00Z,June,3.2266738370529713,6.184458187684862,7.438,46,24,0,24,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 18,2021-06-24T00:00:00Z,June,1.06204088857421,6.195238516682893,11.299,70,15,1,12,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 19,2021-06-24T00:00:00Z,June,0.3270645952575634,0.08176614881439084,12.23,1,2,0,4,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 20,2021-06-24T00:00:00Z,June,0.44630902436847275,7.319467999642953,11.203,82,1,0,5,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 21,2021-06-24T00:00:00Z,June,1.2007684918347743,6.964457252641691,4.164,29,4,1,5,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 22,2021-06-24T00:00:00Z,June,1.0046885465505693,24.78231748158071,2.986,74,1,0,3,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 23,2021-06-24T00:00:00Z,June,2.316391879002589,8.720534132715628,7.339,64,24,1,17,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 24,2021-06-24T00:00:00Z,June,3.614259898143585,5.421389847215377,6.087,33,18,0,22,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 1,2021-06-30T00:00:00Z,June,0.5346005346005346,0.1782001782001782,33.67,6,10,0,18,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 2,2021-06-30T00:00:00Z,June,1.2704174228675136,6.170598911070781,5.51,34,5,0,7,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 3,2021-06-30T00:00:00Z,June,1.3473457289140394,30.45001347345729,3.711,113,1,1,5,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 4,2021-06-30T00:00:00Z,June,1.928211213289825,24.77009789380006,6.742,167,7,0,13,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 5,2021-06-30T00:00:00Z,June,2.070393374741201,16.26737651582372,3.381,55,4,1,7,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 6,2021-06-30T00:00:00Z,June,1.870748299319728,19.5578231292517,5.88,115,3,2,11,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 7,2021-06-30T00:00:00Z,June,0.19603999215840032,0.7841599686336013,5.101,4,0,0,1,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 8,2021-06-30T00:00:00Z,June,1.392757660167131,1.392757660167131,4.308,6,5,0,6,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 9,2021-06-30T00:00:00Z,June,3.2378580323785804,4.2341220423412205,4.015,17,7,0,13,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 10,2021-06-30T00:00:00Z,June,1.1924636298592894,15.74051991414262,4.193,66,3,0,5,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 11,2021-06-30T00:00:00Z,June,0,2.663115845539281,7.51,20,0,0,0,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 12,2021-06-30T00:00:00Z,June,0.40203698740284105,0.5360493165371214,7.462,4,3,0,3,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 13,2021-06-30T00:00:00Z,June,4.640371229698376,1.3258203513423932,3.017,4,2,1,14,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 14,2021-06-30T00:00:00Z,June,2.097692538207971,1.1986814504045549,3.337,4,5,1,7,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 15,2021-06-30T00:00:00Z,June,1.070663811563169,8.718262465585806,6.538,57,3,0,7,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 16,2021-06-30T00:00:00Z,June,8.449216687202957,15.842281288505545,5.681,90,42,3,48,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 17,2021-06-30T00:00:00Z,June,4.151530877010898,5.708354955889985,5.781,33,19,0,24,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 18,2021-06-30T00:00:00Z,June,0.6391818472355385,35.155001597954616,3.129,110,3,0,2,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 19,2021-06-30T00:00:00Z,June,0.6151007227433493,0.15377518068583731,6.503,1,2,0,4,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 20,2021-06-30T00:00:00Z,June,0.4021717273275689,12.467323547154635,4.973,62,1,0,2,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 21,2021-06-30T00:00:00Z,June,5.14668039114771,16.46937725167267,1.943,32,5,0,10,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 22,2021-06-30T00:00:00Z,June,0.9416195856873822,19.774011299435028,2.124,42,1,0,2,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 23,2021-06-30T00:00:00Z,June,3.579952267303103,1.7899761336515514,1.676,3,3,1,6,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 24,2021-06-30T00:00:00Z,June,1.3225326500247974,17.027607869069268,6.049,103,5,0,8,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 1,2021-07-09T00:00:00Z,July,0.7815552950371238,0.19538882375928096,5.118,1,2,0,4,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 2,2021-07-09T00:00:00Z,July,1.0690105713267608,5.820168666112364,8.419,49,5,0,9,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 3,2021-07-09T00:00:00Z,July,0.6557377049180327,26.885245901639344,4.575,123,3,1,3,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 4,2021-07-09T00:00:00Z,July,0,7.758202683045094,6.187,48,0,0,0,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 5,2021-07-09T00:00:00Z,July,0,6.778451658936853,2.803,19,0,0,0,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 6,2021-07-09T00:00:00Z,July,0.2298850574712644,7.126436781609196,4.35,31,2,0,1,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 7,2021-07-09T00:00:00Z,July,0.7190795781399809,2.3969319271332696,4.172,10,3,0,3,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 8,2021-07-09T00:00:00Z,July,2.459419576979833,34.923757993113625,2.033,71,3,1,5,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 9,2021-07-09T00:00:00Z,July,0.8365867261572784,8.365867261572783,3.586,30,3,2,3,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 10,2021-07-09T00:00:00Z,July,0.9291521486643438,10.91753774680604,4.305,47,1,2,4,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 11,2021-07-09T00:00:00Z,July,1.3333333333333333,3.5555555555555554,4.5,16,1,0,6,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 12,2021-07-09T00:00:00Z,July,0.707088562842496,0.176772140710624,5.657,1,5,1,4,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 13,2021-07-09T00:00:00Z,July,2.3969319271332696,2.6366251198465966,4.172,11,7,1,10,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 14,2021-07-09T00:00:00Z,July,4.444444444444444,3.7037037037037033,2.7,10,11,0,12,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 15,2021-07-09T00:00:00Z,July,0.9746588693957116,13.645224171539962,3.078,42,2,0,3,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 16,2021-07-09T00:00:00Z,July,2.43993993993994,3.1906906906906904,5.328,17,9,1,13,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 17,2021-07-09T00:00:00Z,July,3.5941387890517005,9.40005529444291,3.617,34,13,0,13,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 18,2021-07-09T00:00:00Z,July,2.315410342166195,23.92590686905068,3.887,93,6,0,9,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 19,2021-07-09T00:00:00Z,July,0.36277888626881916,0,5.513,0,2,0,2,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 20,2021-07-09T00:00:00Z,July,1.4238253440911246,23.25581395348837,2.107,49,2,2,3,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 21,2021-07-09T00:00:00Z,July,0.7748934521503293,26.73382409918636,2.581,69,2,1,2,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 22,2021-07-09T00:00:00Z,July,1.256281407035176,15.494137353433837,2.388,37,5,2,3,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 23,2021-07-09T00:00:00Z,July,1.4169323414806942,0.35423308537017356,2.823,1,1,0,4,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 24,2021-07-09T00:00:00Z,July,0.23590469450342064,1.4154281670205238,4.239,6,0,0,1,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 1,2021-07-14T00:00:00Z,July,0,0,4.329,0,0,0,0,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 2,2021-07-14T00:00:00Z,July,2.0056157240272765,2.6073004412354592,4.986,13,6,0,10,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 3,2021-07-14T00:00:00Z,July,1.1845534233593935,2.6060175313906657,4.221,11,4,1,5,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 4,2021-07-14T00:00:00Z,July,0.8122377149045621,6.091782861784216,7.387,45,0,4,6,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 5,2021-07-14T00:00:00Z,July,0.6474168069403082,4.272950925806034,7.723,33,3,0,5,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 6,2021-07-14T00:00:00Z,July,0.7246376811594204,10.144927536231885,5.52,56,3,1,4,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 7,2021-07-14T00:00:00Z,July,0.4769475357710652,0.3179650238473768,6.29,2,1,0,3,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 8,2021-07-14T00:00:00Z,July,0.7857002553525829,13.749754468670202,5.091,70,4,0,4,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 9,2021-07-14T00:00:00Z,July,0.9673518742442564,9.673518742442564,4.135,40,1,1,4,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 10,2021-07-14T00:00:00Z,July,2.0300446609825418,13.19529029638652,4.926,65,6,7,10,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 11,2021-07-14T00:00:00Z,July,0,0.165809981760902,6.031,1,0,0,0,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 12,2021-07-14T00:00:00Z,July,1.572136896843633,1.2093360744951023,8.269,10,6,2,13,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 13,2021-07-14T00:00:00Z,July,0.4631237698274864,0,8.637,0,3,2,4,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 14,2021-07-14T00:00:00Z,July,0.5573100501579045,0.37154003343860303,5.383,2,2,0,3,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 15,2021-07-14T00:00:00Z,July,1.8528812303131368,4.076338706688901,5.397,22,6,2,10,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 16,2021-07-14T00:00:00Z,July,1.1299435028248588,10.169491525423728,6.195,63,3,0,7,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 17,2021-07-14T00:00:00Z,July,0.18281535648994515,9.140767824497258,5.47,50,1,0,1,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 18,2021-07-14T00:00:00Z,July,2.06280082512033,9.168003667201466,4.363,40,7,1,9,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 19,2021-07-14T00:00:00Z,July,0.13950892857142858,0,7.168,0,1,0,1,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 20,2021-07-14T00:00:00Z,July,0.7772020725388601,12.176165803108809,3.86,47,2,1,3,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 21,2021-07-14T00:00:00Z,July,0.13164823591363875,3.291205897840969,7.596,25,0,0,1,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 22,2021-07-14T00:00:00Z,July,0,6.5799540933435345,6.535,43,0,0,0,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 23,2021-07-14T00:00:00Z,July,0,0,3.72,0,0,0,0,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 24,2021-07-14T00:00:00Z,July,0.5271481286241434,2.635740643120717,5.691,15,1,0,3,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 1,2021-07-21T00:00:00Z,July,0,0,6.716,0,0,0,0,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 2,2021-07-21T00:00:00Z,July,0.07882084023015686,3.4681169701269017,12.687,44,1,0,1,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 3,2021-07-21T00:00:00Z,July,0.13083011709295478,1.2428861123830706,15.287,19,1,0,2,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 4,2021-07-21T00:00:00Z,July,0,4.058346076932126,17.002,69,0,0,0,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 5,2021-07-21T00:00:00Z,July,0.07397544015386891,2.9590176061547564,13.518,40,0,0,1,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 6,2021-07-21T00:00:00Z,July,0.3187250996015936,21.03585657370518,6.275,132,3,1,2,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 7,2021-07-21T00:00:00Z,July,0,0.31357792411414237,6.378,2,0,0,0,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 8,2021-07-21T00:00:00Z,July,0,12.155844155844155,9.625,117,0,0,0,A,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 9,2021-07-21T00:00:00Z,July,0.19636078020683334,6.348998560020945,15.278,97,4,1,3,A,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 10,2021-07-21T00:00:00Z,July,0.2718868950516585,7.15968823636034,11.034,79,1,0,3,A,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 11,2021-07-21T00:00:00Z,July,0.5414918099363747,3.925815622038717,7.387,29,3,0,4,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 12,2021-07-21T00:00:00Z,July,0.22828444241524942,3.538408857436366,8.761,31,4,2,2,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 13,2021-07-21T00:00:00Z,July,0.850856934484016,2.5525708034520482,8.227,21,5,2,7,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 14,2021-07-21T00:00:00Z,July,0,0.38346498964644526,13.039,5,0,0,0,C,Untreated,Tallahassee,48,6.5625,315,1.021054940485262,0.14737658618664085,0.75,36,19.1875,2.54,921,0.4748356072479221,48
Pheno 15,2021-07-21T00:00:00Z,July,0.3624830086089714,3.1264159492523786,22.07,69,7,1,8,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 16,2021-07-21T00:00:00Z,July,0.5050273173867132,1.5609935264680226,21.781,34,9,1,11,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 17,2021-07-21T00:00:00Z,July,0.690846286701209,4.835924006908463,8.685,42,5,0,6,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 18,2021-07-21T00:00:00Z,July,0.8989572096368212,13.12477526069759,5.562,73,9,0,5,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 19,2021-07-21T00:00:00Z,July,0,0.25716857400025717,7.777,2,0,0,0,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 20,2021-07-21T00:00:00Z,July,0.8493470644442085,8.493470644442084,9.419,80,3,0,8,B,Mites,Tallahassee,48,4.208333333333333,202,0.7964348753277306,0.07012218078116356,0.4375,21,23.9921875,NA,3071,0.7093220297257066,129
Pheno 21,2021-07-21T00:00:00Z,July,0.058524024111897936,4.564873880728039,17.087,78,2,0,1,B,MA,Tallahassee,48,5.404255319148936,254,0.9368348704377336,0.13522046615836342,0.625,30,59.083333333333336,8.56,2836,0.9966606864886575,48
Pheno 22,2021-07-21T00:00:00Z,July,0.069727713279643,0.9413241292751804,28.683,27,2,0,2,B,Actigard,Tallahassee,48,5.895833333333333,283,1.1468040697817936,0.10097046826172941,0.4375,21,18.651162790697676,NA,2406,0.6152784190761346,129
Pheno 23,2021-07-21T00:00:00Z,July,0,0,7.04,0,0,0,0,B,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 24,2021-07-21T00:00:00Z,July,0.3947887879984209,6.7114093959731544,5.066,34,2,0,2,B,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
Pheno 1,2021-07-29T00:00:00Z,July,0.6065200909780136,0.3032600454890068,6.595,2,1,0,4,A,Kontos,Tallahassee,48,2.4166666666666665,116,0.3342186823915959,0.02931291755937782,0.125,6,1.7769230769230768,NA,231,0.11858423927825991,130
Pheno 2,2021-07-29T00:00:00Z,July,2.038369304556355,3.5971223021582732,8.34,30,10,1,17,A,Water,Tallahassee,48,5.145833333333333,247,0.7192268307304401,0.06382106099953776,0.3125,15,22.519685039370078,NA,2860,0.6260881043837058,127
