Path,Peak No.,Peak Name,Retention Time (min),Area (counts*min),Height (counts),Relative Area (%),Relative Height (%),Injection Method,Injection Type,Sample,Treatment,Channel,Location,IS Relative Area (%)
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,45,Murrolene <gamma->,23.695,223078.182,5179192.728,0.02,0.06,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,2.1228390118216498e-4
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,46,NA,23.954,322984.998,5148799.643,0.03,0.06,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,3.073564379270123e-4
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,47,NA,24.07,646051.766,14743836.782,0.06,0.17,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,6.147906891768876e-4
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,48,NA,24.172,1054417.779,20527549.061,0.09,0.24,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,0.0010033967355980778
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Murrolene <alpha->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,"Farnesene <(E,E)-, alpha->",NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,49,NA,24.757,649119.876,15026722.813,0.06,0.17,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,6.177103398312758e-4
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,50,NA,24.984,808679.955,13915628.753,0.07,0.16,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,7.695496445063266e-4
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,51,NA,25.144,1293693.279,18844707.887,0.11,0.22,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,0.0012310942008630275
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,52,NA,25.41,978101.924,13963221.838,0.08,0.16,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,9.307736432086463e-4
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,53,NA,25.658,474450.428,6174553.321,0.04,0.07,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,4.514927765252627e-4
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Caryophyllene oxide,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,54,NA,26.546,670850.023,6929291.661,0.06,0.08,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,6.383890110355352e-4
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,"Napthlene, 1,6-dimethyl-4-1-methylethyl)-)",NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Sulindac sulfide,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Squalene,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/TIC/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,TIC,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Toulene,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Hexanal <n->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Xylene <m->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Styrene,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Pinene <1R-alpha->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Benzaldehyde,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Phellandrene <beta->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Pinene <beta->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Mesitylene,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,p-Cymene,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Pinene <alpha->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Carene <delta-3>,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Dodecane,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,1,NA,12.836,3021.876,78055.888,1.06,3.12,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,2.8756538197391084e-6
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Undecane,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Nonanal,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,"Limonene oxide, trans-",NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Benzaldehyde <para-ethyl->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Terpineol <alpha->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Dodecane,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Decanal,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,2,NA,17.876,6828.751,157301.097,2.39,6.28,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,6.498322200248209e-6
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Pentadecane,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,"Hexadecane, 1-bromo-",NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,3,NA,18.658,5834.805,122130.412,2.05,4.88,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,5.552471142324453e-6
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,4,Nonyl Acetate,19.471,255063.777,1794606.654,89.42,71.64,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,2.4272178097550467e-4
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,5,NA,20.271,6125.424,153259.174,2.15,6.12,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,5.829027704353722e-6
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,6,NA,20.42,2165.499,70027.951,0.76,2.8,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,2.0607150892330522e-6
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Copaene <alpha->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Bourbonene <beta->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,7,NA,22.162,6209.433,129807.266,2.18,5.18,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,5.908971686748255e-6
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Caryophyllene <beta->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,Cubebene <beta->,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,"Bergamotene <alpha-, cis->",NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
./data/rrd_spme/MS_CALL/blank_bag_1ul_nonyl_acetate_Integration.txt,NA,NA,NA,NA,NA,NA,NA,rrd_spme,blank,blank_bag_1ul_nonyl_acetate,NA,MS,blank,NA
